Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation Of Signal Transduction (GO:0009968)	4/267	0.26955940623258184	0.43763342521332704	0	0	1.5398254496739494	2.0186595520907256	SLC2A10;NRARP;TNS2;LGR4
Negative Regulation Of Osteoblast Differentiation (GO:0045668)	1/32	0.2716757494661723	0.43763342521332704	0	0	3.2541145490454246	4.240586427607201	TMEM64
Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)	1/32	0.2716757494661723	0.43763342521332704	0	0	3.2541145490454246	4.240586427607201	CDC6
Chromosome Condensation (GO:0030261)	1/32	0.2716757494661723	0.43763342521332704	0	0	3.2541145490454246	4.240586427607201	NCAPD3
Transition Metal Ion Transport (GO:0000041)	1/32	0.2716757494661723	0.43763342521332704	0	0	3.2541145490454246	4.240586427607201	HEPH
Heterochromatin Formation (GO:0031507)	1/32	0.2716757494661723	0.43763342521332704	0	0	3.2541145490454246	4.240586427607201	UHRF1
Intracellular pH Reduction (GO:0051452)	1/32	0.2716757494661723	0.43763342521332704	0	0	3.2541145490454246	4.240586427607201	TCIRG1
Chromatin Organization (GO:0006325)	4/268	0.2717352944388388	0.43763342521332704	0	0	1.533914272256241	1.9985781196749346	ING5;CHAF1B;PWWP3A;DDX21
Phosphate-Containing Compound Metabolic Process (GO:0006796)	3/184	0.27220048288071097	0.4378594879751771	0	0	1.676425357407302	2.1813921932017837	INPP4B;PPIP5K2;GFPT2
Positive Regulation Of Inflammatory Response (GO:0050729)	2/104	0.2732706477488145	0.4390570121160929	0	0	1.9809954751131222	2.5699307530613167	IL33;TLR4
Negative Regulation Of MAPK Cascade (GO:0043409)	2/105	0.2769204153993248	0.4406857409695318	0	0	1.961662932536719	2.518824488438333	TLR4;DUSP6
Negative Regulation Of Double-Strand Break Repair (GO:2000780)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	RMI2
Actin Filament Bundle Assembly (GO:0051017)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	LIMA1
Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	FLNA
Regulation Of Protein Polymerization (GO:0032271)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	ARHGAP18
Regulation Of Sprouting Angiogenesis (GO:1903670)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	GLUL
Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	STING1
Positive Regulation Of RNA Metabolic Process (GO:0051254)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	WDR75
Positive Regulation Of Interleukin-12 Production (GO:0032735)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	TLR4
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	UHRF1
Positive Regulation Of Protein Dephosphorylation (GO:0035307)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	ITGA1
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	TLR4
Regulation Of Amyloid-Beta Formation (GO:1902003)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	GSAP
Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)	1/33	0.278861229263361	0.4406857409695318	0	0	3.152264030612245	4.025570432144096	STARD13
Regulation Of Cellular Response To Stress (GO:0080135)	2/107	0.28421654901419396	0.4420824356926532	0	0	1.9241025641025642	2.420557265814334	BARD1;BRCA1
Positive Regulation Of Autophagy (GO:0010508)	2/107	0.28421654901419396	0.4420824356926532	0	0	1.9241025641025642	2.420557265814334	STING1;CAMKK2
Defense Response To Virus (GO:0051607)	3/189	0.28555710746673657	0.4420824356926532	0	0	1.6309444629198537	2.0440842951744416	IFITM3;IFITM2;STING1
Endocytosis (GO:0006897)	3/189	0.28555710746673657	0.4420824356926532	0	0	1.6309444629198537	2.0440842951744416	ANXA1;TLR4;LDLR
ATP Metabolic Process (GO:0046034)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	SLC25A13
DNA Damage Checkpoint Signaling (GO:0000077)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	RAD9A
Negative Regulation Of Interleukin-6 Production (GO:0032715)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	TLR4
Regulation Of Interleukin-17 Production (GO:0032660)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	TLR4
Cellular Response To Amyloid-Beta (GO:1904646)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	TLR4
Cellular Response To Glucose Stimulus (GO:0071333)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	PCK2
Cellular Response To Hydrogen Peroxide (GO:0070301)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	ANXA1
Response To Estrogen (GO:0043627)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	BRCA1
Semaphorin-Plexin Signaling Pathway (GO:0071526)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	FLNA
Positive Regulation Of Organelle Organization (GO:0010638)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	ANXA1
Membrane Protein Proteolysis (GO:0033619)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	RHBDD1
Microtubule Polymerization (GO:0046785)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	NEDD1
Purine Nucleotide Metabolic Process (GO:0006163)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	GART
Regulation Of DNA Biosynthetic Process (GO:2000278)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	ING5
Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	1/34	0.2859761750177994	0.4420824356926532	0	0	3.056586270871985	3.8263776680412116	LMCD1
Glycerophospholipid Biosynthetic Process (GO:0046474)	2/108	0.2878622568667625	0.44448834164535606	0	0	1.9058538945331398	2.373308755153687	INPP4B;PCYT1B
Positive Regulation Of Wnt Signaling Pathway (GO:0030177)	2/109	0.2915059640832104	0.4473303277773005	0	0	1.8879463215911814	2.3272616386487166	NRARP;LGR4
Extracellular Structure Organization (GO:0043062)	2/109	0.2915059640832104	0.4473303277773005	0	0	1.8879463215911814	2.3272616386487166	COL28A1;COL4A2
Response To Exogenous dsRNA (GO:0043330)	1/35	0.29302127553958185	0.4473303277773005	0	0	2.9665366146458583	3.641453537356062	STING1
Positive Regulation Of Cell Development (GO:0010720)	1/35	0.29302127553958185	0.4473303277773005	0	0	2.9665366146458583	3.641453537356062	MME
Endoderm Formation (GO:0001706)	1/35	0.29302127553958185	0.4473303277773005	0	0	2.9665366146458583	3.641453537356062	COL4A2
Skeletal Muscle Organ Development (GO:0060538)	1/35	0.29302127553958185	0.4473303277773005	0	0	2.9665366146458583	3.641453537356062	SIX1
Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	1/35	0.29302127553958185	0.4473303277773005	0	0	2.9665366146458583	3.641453537356062	FLNA
Liver Development (GO:0001889)	1/35	0.29302127553958185	0.4473303277773005	0	0	2.9665366146458583	3.641453537356062	PCK2
Macrophage Activation (GO:0042116)	1/35	0.29302127553958185	0.4473303277773005	0	0	2.9665366146458583	3.641453537356062	TLR4
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)	1/35	0.29302127553958185	0.4473303277773005	0	0	2.9665366146458583	3.641453537356062	CDK2
Response To Lipid (GO:0033993)	2/110	0.2951473577539955	0.4495577833360293	0	0	1.8703703703703705	2.2823765460095378	ANXA1;TLR4
External Encapsulating Structure Organization (GO:0045229)	2/110	0.2951473577539955	0.4495577833360293	0	0	1.8703703703703705	2.2823765460095378	COL28A1;COL4A2
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)	2/111	0.2987861312798703	0.4523447910860864	0	0	1.8531169136673724	2.2386157134440205	SLC2A10;PEG10
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	2/111	0.2987861312798703	0.4523447910860864	0	0	1.8531169136673724	2.2386157134440205	SLC2A10;PEG10
Cytoskeleton Organization (GO:0007010)	2/111	0.2987861312798703	0.4523447910860864	0	0	1.8531169136673724	2.2386157134440205	CNN2;FGD4
Mitotic Cell Cycle Phase Transition (GO:0044772)	2/111	0.2987861312798703	0.4523447910860864	0	0	1.8531169136673724	2.2386157134440205	USP37;CDK2
Regulation Of Erythrocyte Differentiation (GO:0045646)	1/36	0.2999972130793481	0.4523447910860864	0	0	2.8816326530612244	3.4694341160728244	HOXA5
Regulation Of Intracellular Protein Transport (GO:0033157)	1/36	0.2999972130793481	0.4523447910860864	0	0	2.8816326530612244	3.4694341160728244	CEP290
Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)	1/36	0.2999972130793481	0.4523447910860864	0	0	2.8816326530612244	3.4694341160728244	TIMELESS
tRNA Methylation (GO:0030488)	1/36	0.2999972130793481	0.4523447910860864	0	0	2.8816326530612244	3.4694341160728244	METTL1
Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)	1/36	0.2999972130793481	0.4523447910860864	0	0	2.8816326530612244	3.4694341160728244	HOXA5
Calcium Ion Transport (GO:0006816)	2/112	0.3024219841977328	0.45498307444033914	0	0	1.8361771561771563	2.195942905362151	CALCRL;ITPR1
Small GTPase Mediated Signal Transduction (GO:0007264)	2/112	0.3024219841977328	0.45498307444033914	0	0	1.8361771561771563	2.195942905362151	CDK2;ARHGAP18
Positive Regulation Of Protein Metabolic Process (GO:0051247)	3/196	0.3043420030016612	0.45736122636147075	0	0	1.5712301693285615	1.8691404374505856	BARD1;UHRF1;PASK
Central Nervous System Development (GO:0007417)	4/283	0.30469776465495674	0.45738595407002414	0	0	1.4503314947907961	1.7236246073767811	ABCB6;ADGRA2;CXCR4;PCDH18
Regulation Of Protein Ubiquitination (GO:0031396)	2/113	0.3060546222038623	0.457641024171117	0	0	1.8195426195426196	2.1543233393661443	FANCI;BRCA1
RNA Stabilization (GO:0043489)	1/37	0.3069046630939835	0.457641024171117	0	0	2.8014455782312924	3.3091182884214025	METTL1
Regulation Of Ossification (GO:0030278)	1/37	0.3069046630939835	0.457641024171117	0	0	2.8014455782312924	3.3091182884214025	DDR2
Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	1/37	0.3069046630939835	0.457641024171117	0	0	2.8014455782312924	3.3091182884214025	ITGA1
Muscle Cell Differentiation (GO:0042692)	1/37	0.3069046630939835	0.457641024171117	0	0	2.8014455782312924	3.3091182884214025	TBX18
Muscle Tissue Development (GO:0060537)	1/37	0.3069046630939835	0.457641024171117	0	0	2.8014455782312924	3.3091182884214025	SIX1
Regulation Of Interleukin-6 Production (GO:0032675)	2/114	0.30968375699757816	0.4607656781818271	0	0	1.8032051282051282	2.1137236166006117	IL33;TLR4
Response To Endoplasmic Reticulum Stress (GO:0034976)	2/114	0.30968375699757816	0.4607656781818271	0	0	1.8032051282051282	2.1137236166006117	RHBDD1;ITPR1
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	7/557	0.3102498420319631	0.4610989934499297	0	0	1.2896746411483253	1.5094060070038113	TFAP4;FZD4;SIX1;BRCA1;POU3F1;CEP290;CAMKK2
G2/M Transition Of Mitotic Cell Cycle (GO:0000086)	1/38	0.3137442947182595	0.4627213449455293	0	0	2.7255929398786543	3.159444573314536	CDK2
Regulation Of Protein Import Into Nucleus (GO:0042306)	1/38	0.3137442947182595	0.4627213449455293	0	0	2.7255929398786543	3.159444573314536	FLNA
Regulation Of Telomere Maintenance (GO:0032204)	1/38	0.3137442947182595	0.4627213449455293	0	0	2.7255929398786543	3.159444573314536	GNL3
Positive Regulation Of Bone Mineralization (GO:0030501)	1/38	0.3137442947182595	0.4627213449455293	0	0	2.7255929398786543	3.159444573314536	ATP2B1
Response To Peptide (GO:1901652)	1/38	0.3137442947182595	0.4627213449455293	0	0	2.7255929398786543	3.159444573314536	ANXA1
Lymphocyte Proliferation (GO:0046651)	1/38	0.3137442947182595	0.4627213449455293	0	0	2.7255929398786543	3.159444573314536	HELLS
Maturation Of SSU-rRNA (GO:0030490)	1/38	0.3137442947182595	0.4627213449455293	0	0	2.7255929398786543	3.159444573314536	PWP2
RNA Transport (GO:0050658)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	PEG10
Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	TLR4
Carboxylic Acid Transmembrane Transport (GO:1905039)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	SLC38A3
Positive Regulation Of ATP-dependent Activity (GO:0032781)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	UHRF1
Retina Homeostasis (GO:0001895)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	POC1B
Positive Regulation Of Cytokinesis (GO:0032467)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	CDC6
Positive Regulation Of Intracellular Transport (GO:0032388)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	CEP290
Positive Regulation Of Lipid Biosynthetic Process (GO:0046889)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	LDLR
Heterochromatin Organization (GO:0070828)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	UHRF1
Vitamin Transport (GO:0051180)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	SLC2A10
Histone H4 Acetylation (GO:0043967)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	ING5
Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)	1/39	0.32051677031723486	0.4656226555529431	0	0	2.653732545649839	3.0194717656688694	FZD4
Cellular Response To Oxidative Stress (GO:0034599)	2/117	0.32054734744297564	0.4656226555529431	0	0	1.755897435897436	1.9977289082308949	ERCC6L2;CAMKK2
Protein Maturation (GO:0051604)	2/117	0.32054734744297564	0.4656226555529431	0	0	1.755897435897436	1.9977289082308949	MME;CASP2
Positive Regulation Of Cell Cycle Process (GO:0090068)	2/118	0.3241597036493241	0.4692513420799951	0	0	1.7406719717064545	1.9609000003880936	CDC6;NCAPD3
Positive Regulation Of Cell Projection Organization (GO:0031346)	2/118	0.3241597036493241	0.4692513420799951	0	0	1.7406719717064545	1.9609000003880936	FZD4;DDR2
Notch Signaling Pathway (GO:0007219)	1/40	0.32722274596082745	0.4692513420799951	0	0	2.585557299843014	2.8883626703045158	NRARP
Negative Regulation Of Secretion By Cell (GO:1903531)	1/40	0.32722274596082745	0.4692513420799951	0	0	2.585557299843014	2.8883626703045158	ANXA1
Regulation Of Microtubule Polymerization (GO:0031113)	1/40	0.32722274596082745	0.4692513420799951	0	0	2.585557299843014	2.8883626703045158	EML2
Cell Cycle G2/M Phase Transition (GO:0044839)	1/40	0.32722274596082745	0.4692513420799951	0	0	2.585557299843014	2.8883626703045158	CDK2
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	1/40	0.32722274596082745	0.4692513420799951	0	0	2.585557299843014	2.8883626703045158	ANXA1
Retinoid Metabolic Process (GO:0001523)	1/40	0.32722274596082745	0.4692513420799951	0	0	2.585557299843014	2.8883626703045158	DHRS4
Positive Regulation Of Monoatomic Ion Transport (GO:0043270)	1/40	0.32722274596082745	0.4692513420799951	0	0	2.585557299843014	2.8883626703045158	ATP2B1
Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	1/40	0.32722274596082745	0.4692513420799951	0	0	2.585557299843014	2.8883626703045158	TMEM64
Positive Regulation Of Wound Healing (GO:0090303)	1/40	0.32722274596082745	0.4692513420799951	0	0	2.585557299843014	2.8883626703045158	ANXA1
Protein Deacetylation (GO:0006476)	1/40	0.32722274596082745	0.4692513420799951	0	0	2.585557299843014	2.8883626703045158	FLNA
O-glycan Processing (GO:0016266)	1/41	0.3338628713244691	0.4752345834692549	0	0	2.5207908163265307	2.7653703819512114	GXYLT2
Regulation Of Microtubule-Based Process (GO:0032886)	1/41	0.3338628713244691	0.4752345834692549	0	0	2.5207908163265307	2.7653703819512114	MCM2
Non-Canonical Wnt Signaling Pathway (GO:0035567)	1/41	0.3338628713244691	0.4752345834692549	0	0	2.5207908163265307	2.7653703819512114	FZD4
Cellular Response To Retinoic Acid (GO:0071300)	1/41	0.3338628713244691	0.4752345834692549	0	0	2.5207908163265307	2.7653703819512114	FZD4
Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303)	1/41	0.3338628713244691	0.4752345834692549	0	0	2.5207908163265307	2.7653703819512114	POLA1
Positive Regulation Of Ossification (GO:0045778)	1/41	0.3338628713244691	0.4752345834692549	0	0	2.5207908163265307	2.7653703819512114	ATP2B1
Negative Regulation Of DNA Recombination (GO:0045910)	1/41	0.3338628713244691	0.4752345834692549	0	0	2.5207908163265307	2.7653703819512114	RMI2
Regulation Of Intracellular Signal Transduction (GO:1902531)	4/297	0.33583859712790914	0.47754264654896783	0	0	1.3800420873932342	1.5057978707588033	PREX2;FGD4;STARD13;ARHGAP18
Regulation Of Protein Catabolic Process (GO:0042176)	2/122	0.33855804078585283	0.4798908927227441	0	0	1.6823076923076923	1.8220397262333807	BARD1;FLNA
Protein Localization To Nucleus (GO:0034504)	2/122	0.33855804078585283	0.4798908927227441	0	0	1.6823076923076923	1.8220397262333807	NUP107;SIX1
Receptor-Mediated Endocytosis (GO:0006898)	2/122	0.33855804078585283	0.4798908927227441	0	0	1.6823076923076923	1.8220397262333807	CALCRL;LDLR
Collagen Fibril Organization (GO:0030199)	1/42	0.3404377897710713	0.4800315278361968	0	0	2.4591836734693877	2.6498266562500814	DDR2
Skeletal Muscle Tissue Development (GO:0007519)	1/42	0.3404377897710713	0.4800315278361968	0	0	2.4591836734693877	2.6498266562500814	SIX1
Keratinocyte Differentiation (GO:0030216)	1/42	0.3404377897710713	0.4800315278361968	0	0	2.4591836734693877	2.6498266562500814	ANXA1
Potassium Ion Import Across Plasma Membrane (GO:1990573)	1/42	0.3404377897710713	0.4800315278361968	0	0	2.4591836734693877	2.6498266562500814	SLC12A2
Modulation By Host Of Symbiont Process (GO:0051851)	1/42	0.3404377897710713	0.4800315278361968	0	0	2.4591836734693877	2.6498266562500814	TFAP4
Regulation Of Cell Motility (GO:2000145)	2/123	0.34214362346543836	0.48193271100460916	0	0	1.6683195592286502	1.7893138987655381	ARHGAP18;FLNA
Negative Regulation Of Growth (GO:0045926)	2/124	0.3457231320417958	0.4831467878528389	0	0	1.6545607398066415	1.757337123470145	ING5;BRCA1
