Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116)	1/14	0.28016584022947394	0.49014829449194797	0	0	3.243562053497259	4.127022612046882	BMP7
Positive Regulation Of Long-Term Synaptic Potentiation (GO:1900273)	1/14	0.28016584022947394	0.49014829449194797	0	0	3.243562053497259	4.127022612046882	RELN
Positive Regulation Of Lyase Activity (GO:0051349)	1/14	0.28016584022947394	0.49014829449194797	0	0	3.243562053497259	4.127022612046882	CACNA1C
Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243)	1/14	0.28016584022947394	0.49014829449194797	0	0	3.243562053497259	4.127022612046882	BNIP3
Positive Regulation Of Response To Cytokine Stimulus (GO:0060760)	1/14	0.28016584022947394	0.49014829449194797	0	0	3.243562053497259	4.127022612046882	GAS6
Positive Regulation Of Transporter Activity (GO:0032411)	1/14	0.28016584022947394	0.49014829449194797	0	0	3.243562053497259	4.127022612046882	SGK1
Protein Homotrimerization (GO:0070207)	1/14	0.28016584022947394	0.49014829449194797	0	0	3.243562053497259	4.127022612046882	SLC1A2
Protein Trimerization (GO:0070206)	1/14	0.28016584022947394	0.49014829449194797	0	0	3.243562053497259	4.127022612046882	SLC1A2
Regulation Of ATP Biosynthetic Process (GO:2001169)	1/14	0.28016584022947394	0.49014829449194797	0	0	3.243562053497259	4.127022612046882	PINK1
Regulation Of Protein Modification Process (GO:0031399)	2/45	0.2806053433150929	0.49014829449194797	0	0	1.9624484043088695	2.49389134235821	CADM4;CCDC88C
Regulation Of Telomerase Activity (GO:0051972)	2/45	0.2806053433150929	0.49014829449194797	0	0	1.9624484043088695	2.49389134235821	PRKCQ;KLF4
Triglyceride Metabolic Process (GO:0006641)	2/45	0.2806053433150929	0.49014829449194797	0	0	1.9624484043088695	2.49389134235821	DGAT2;LPIN1
Zymogen Activation (GO:0031638)	2/45	0.2806053433150929	0.49014829449194797	0	0	1.9624484043088695	2.49389134235821	MMP14;MASP1
Organic Hydroxy Compound Transport (GO:0015850)	2/45	0.2806053433150929	0.49014829449194797	0	0	1.9624484043088695	2.49389134235821	SLC29A4;SLC5A3
Regulation Of Apoptotic Signaling Pathway (GO:2001233)	2/45	0.2806053433150929	0.49014829449194797	0	0	1.9624484043088695	2.49389134235821	FAS;MAPK8IP2
Cellular Response To Cytokine Stimulus (GO:0071345)	9/308	0.28781206614819893	0.5015634410742374	0	0	1.2726156786357454	1.5849760917045115	PTPRT;SFRP1;DAPK1;PDE1B;DUSP1;AKAP6;GAS6;NPNT;ZFP36L1
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	4/117	0.2881253547956804	0.5015634410742374	0	0	1.494651789149673	1.859884353060098	CCND2;MAPRE3;EGFR;SLC8A2
Regulation Of Fibroblast Proliferation (GO:0048145)	2/46	0.28923802526632375	0.5015634410742374	0	0	1.9177489177489178	2.378977721500989	SFRP1;GAS6
Amino Acid Transport (GO:0006865)	2/46	0.28923802526632375	0.5015634410742374	0	0	1.9177489177489178	2.378977721500989	SLC6A6;SLC43A2
Regulation Of Nervous System Development (GO:0051960)	2/46	0.28923802526632375	0.5015634410742374	0	0	1.9177489177489178	2.378977721500989	PTPRZ1;S100A10
Cardiac Conduction (GO:0061337)	2/46	0.28923802526632375	0.5015634410742374	0	0	1.9177489177489178	2.378977721500989	CACNA1C;SCN3B
Cellular Component Disassembly (GO:0022411)	2/46	0.28923802526632375	0.5015634410742374	0	0	1.9177489177489178	2.378977721500989	MMP14;ADAM15
Myofibril Assembly (GO:0030239)	2/46	0.28923802526632375	0.5015634410742374	0	0	1.9177489177489178	2.378977721500989	TMOD1;FLNC
Positive Regulation Of Cell-Cell Adhesion (GO:0022409)	2/46	0.28923802526632375	0.5015634410742374	0	0	1.9177489177489178	2.378977721500989	PTPRU;BMP7
Regulation Of Interleukin-8 Production (GO:0032677)	3/81	0.290188845781973	0.5019505931170162	0	0	1.6233939596195561	2.0085009546227353	AFAP1L2;SSC5D;KLF4
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	3/81	0.290188845781973	0.5019505931170162	0	0	1.6233939596195561	2.0085009546227353	CDKN2A;KLF4;BMP7
Positive Regulation Of MAPK Cascade (GO:0043410)	9/310	0.29409862015445837	0.5019505931170162	0	0	1.2640283304735132	1.546968590209831	DDR1;NDRG4;ACKR3;PRKCA;ROR2;GAS6;NPNT;FGFR3;EGFR
3'-UTR-mediated mRNA Destabilization (GO:0061158)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	ZFP36L1
DNA Alkylation (GO:0006305)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	FOS
Golgi To Endosome Transport (GO:0006895)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	DOP1B
N-acetylglucosamine Metabolic Process (GO:0006044)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	MGAT3
T Cell Homeostasis (GO:0043029)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	FAS
Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	SFRP2
Amyloid-Beta Metabolic Process (GO:0050435)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	MGAT3
Regulation Of Monocyte Differentiation (GO:0045655)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	ZFP36L1
Cellular Response To Corticosteroid Stimulus (GO:0071384)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	ZFP36L1
Cellular Response To Estrogen Stimulus (GO:0071391)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	SFRP1
Cellular Response To Sterol (GO:0036315)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	GRAMD1B
Ceramide Catabolic Process (GO:0046514)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	GM2A
Dendritic Spine Morphogenesis (GO:0060997)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	EPHB1
Retrograde Axonal Transport (GO:0008090)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	KIF1A
Epiboly Involved In Wound Healing (GO:0090505)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	DDR1
Sphingolipid Catabolic Process (GO:0030149)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	SMPD3
Glutamine Family Amino Acid Catabolic Process (GO:0009065)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	GAD1
High-Density Lipoprotein Particle Remodeling (GO:0034375)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	LCAT
Intracellular Sterol Transport (GO:0032366)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	GRAMD1B
Membrane Repolarization During Action Potential (GO:0086011)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	ATP1B1
Negative Regulation Of Macrophage Activation (GO:0043031)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	SYT11
Negative Regulation Of Phagocytosis (GO:0050765)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	SYT11
Negative Regulation Of Synaptic Transmission (GO:0050805)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	GRIK3
Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	PDCD4
Positive Regulation Of Potassium Ion Transport (GO:0043268)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	AKAP6
Positive Regulation Of Sprouting Angiogenesis (GO:1903672)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	KLF4
Regulation Of Amyloid Fibril Formation (GO:1905906)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	CRYAB
Regulation Of Bicellular Tight Junction Assembly (GO:2000810)	1/15	0.2968776658160716	0.5019505931170162	0	0	3.01172477630361	3.6575443540993895	EPHA2
Golgi To Plasma Membrane Transport (GO:0006893)	2/47	0.2978582283505714	0.5019505931170162	0	0	1.875036075036075	2.2709267845882897	RAB26;EXOC4
Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	2/47	0.2978582283505714	0.5019505931170162	0	0	1.875036075036075	2.2709267845882897	SGK1;SOX4
Insulin Receptor Signaling Pathway (GO:0008286)	2/47	0.2978582283505714	0.5019505931170162	0	0	1.875036075036075	2.2709267845882897	PIK3R3;PDK2
Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720)	2/47	0.2978582283505714	0.5019505931170162	0	0	1.875036075036075	2.2709267845882897	SYT11;GAS6
Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	2/47	0.2978582283505714	0.5019505931170162	0	0	1.875036075036075	2.2709267845882897	JUN;CDH13
Regulation Of Protein Kinase Activity (GO:0045859)	4/119	0.2985394534290993	0.5027049325347588	0	0	1.4685066162570888	1.7752088967193176	RELN;AGAP2;MAPRE3;GAS6
Regulation Of Programmed Cell Death (GO:0043067)	6/195	0.2997771507668984	0.5043943928462592	0	0	1.3410272405905594	1.6155568540095102	PINK1;DAPK1;BNIP3;FAS;SGK1;CRYAB
Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	3/83	0.3028880812831351	0.5092305866572708	0	0	1.582646420824295	1.8903000820698435	PDCD4;BMP7;EGFR
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	2/48	0.3064618924082796	0.5129462690417881	0	0	1.834180312441182	2.1692151050102217	PINK1;BBC3
Cellular Response To Mechanical Stimulus (GO:0071260)	2/48	0.3064618924082796	0.5129462690417881	0	0	1.834180312441182	2.1692151050102217	BNIP3;FAS
Chloride Transmembrane Transport (GO:1902476)	2/48	0.3064618924082796	0.5129462690417881	0	0	1.834180312441182	2.1692151050102217	SLC4A8;SLC1A3
Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)	2/48	0.3064618924082796	0.5129462690417881	0	0	1.834180312441182	2.1692151050102217	RAB6B;ATP9A
Positive Regulation Of Double-Strand Break Repair (GO:2000781)	3/84	0.30924793627558683	0.5129462690417881	0	0	1.5630272354784285	1.8343874277477044	MGMT;DPF3;SMARCA2
Regulation Of Interleukin-1 Production (GO:0032652)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	GAS6
acetyl-CoA Metabolic Process (GO:0006084)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	ACSS1
Regulation Of Natural Killer Cell Activation (GO:0032814)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	TICAM1
Autonomic Nervous System Development (GO:0048483)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	SOX4
Regulation Of Nucleocytoplasmic Transport (GO:0046822)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	PTPN14
Regulation Of Plasminogen Activation (GO:0010755)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	S100A10
Regulation Of Protein Kinase C Signaling (GO:0090036)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	SEZ6
Regulation Of Response To Cytokine Stimulus (GO:0060759)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	KLF4
Regulation Of Stem Cell Proliferation (GO:0072091)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	ZFP36L1
Cellular Response To Fatty Acid (GO:0071398)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	DGAT2
Cellular Response To Gamma Radiation (GO:0071480)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	CRYAB
Regulation Of Transforming Growth Factor Beta Production (GO:0071634)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	ITGB8
Reticulophagy (GO:0061709)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	ULK2
Dicarboxylic Acid Catabolic Process (GO:0043649)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	GAD1
Reverse Cholesterol Transport (GO:0043691)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	LCAT
Ruffle Organization (GO:0031529)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	CARMIL1
Endoplasmic Reticulum Tubular Network Organization (GO:0071786)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	REEP2
Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	FAS
Mitophagy (GO:0000423)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	PINK1
Negative Regulation Of Anoikis (GO:2000811)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	PIK3R3
Negative Regulation Of Chemokine Production (GO:0032682)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	KLF4
Negative Regulation Of Phosphatase Activity (GO:0010923)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	CRY2
Neuron Projection Organization (GO:0106027)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	ATP1A3
Pharyngeal System Development (GO:0060037)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	BMP7
Positive Regulation By Host Of Viral Transcription (GO:0043923)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	JUN
Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	TICAM1
Positive Regulation Of Positive Chemotaxis (GO:0050927)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	CDH13
Positive Regulation Of Telomere Capping (GO:1904355)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	PRKCQ
Protein Localization To Mitochondrion (GO:0070585)	1/16	0.31320232226808065	0.5129462690417881	0	0	2.8107991360691145	3.263073301463185	PINK1
Regulation Of Protein Catabolic Process (GO:0042176)	4/122	0.3142409796496446	0.5136190654591407	0	0	1.4309506263817244	1.6564614853854762	PINK1;AGAP2;AZIN2;EGFR
Autophagy Of Mitochondrion (GO:0000422)	2/49	0.3150451516756811	0.5136190654591407	0	0	1.7950630929354334	2.0733684394578353	PINK1;BNIP3
Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	2/49	0.3150451516756811	0.5136190654591407	0	0	1.7950630929354334	2.0733684394578353	TENM3;ALCAM
Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)	2/49	0.3150451516756811	0.5136190654591407	0	0	1.7950630929354334	2.0733684394578353	SYT11;GAS6
Neurogenesis (GO:0022008)	2/49	0.3150451516756811	0.5136190654591407	0	0	1.7950630929354334	2.0733684394578353	EPHB1;EGFR
Regulation Of Cell Communication (GO:0010646)	2/49	0.3150451516756811	0.5136190654591407	0	0	1.7950630929354334	2.0733684394578353	ITGB8;MGLL
Negative Regulation Of Angiogenesis (GO:0016525)	3/86	0.32197875953975735	0.5200647079463746	0	0	1.5252071191490473	1.7284710140138073	VASH1;THBS2;KLF4
Positive Regulation Of Cell Death (GO:0010942)	2/50	0.3236043277850015	0.5200647079463746	0	0	1.7575757575757576	1.982956235178162	SLC6A6;BNIP3
Positive Regulation Of Developmental Growth (GO:0048639)	2/50	0.3236043277850015	0.5200647079463746	0	0	1.7575757575757576	1.982956235178162	UNC13A;RUFY3
Positive Regulation Of Transport (GO:0051050)	2/50	0.3236043277850015	0.5200647079463746	0	0	1.7575757575757576	1.982956235178162	CLIP3;SGK1
Organic Substance Transport (GO:0071702)	6/201	0.3241523636066862	0.5200647079463746	0	0	1.2993617735975815	1.463785111782934	CACNB3;CACNG8;GRIN3A;GM2A;ARRDC3;SLC29A4
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	5/163	0.3278753021269442	0.5200647079463746	0	0	1.3360083836628884	1.4898122330252817	GNAO1;ADCYAP1R1;GABBR1;GNAI1;ADCY5
Regulation Of Glucose Transmembrane Transport (GO:0010827)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	CLIP3
T Cell Migration (GO:0072678)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	S1PR1
Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	DUSP1
Regulation Of Oxidative Phosphorylation (GO:0002082)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	PINK1
Carboxylic Acid Catabolic Process (GO:0046395)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	TST
Regulation Of Receptor Recycling (GO:0001919)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	TBC1D16
Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	PTPRT
Response To Acidic pH (GO:0010447)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	RAB11FIP5
Response To Interferon-Alpha (GO:0035455)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	GAS6
Embryonic Heart Tube Development (GO:0035050)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	NDRG4
Extracellular Matrix Assembly (GO:0085029)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	GAS6
Growth Hormone Receptor Signaling Pathway (GO:0060396)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	PXN
Ventricular Cardiac Muscle Cell Action Potential (GO:0086005)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	SCN3B
Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	KANK1
Negative Regulation Of Calcium Ion Transport (GO:0051926)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	ATP1A2
Negative Regulation Of Fibroblast Proliferation (GO:0048147)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	SFRP1
Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	PINK1
Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	HDAC5
Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	1/17	0.3291487603266553	0.5200647079463746	0	0	2.634989200863931	2.928119816548554	PDCD4
